"id.company","name.company","sector","id.file","id.date","situation"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","47368","2015-03-31","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","42591","2014-09-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","40601","2014-06-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","37569","2014-03-31","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","32706","2013-09-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","30654","2013-06-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","27521","2013-03-31","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","22269","2012-09-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","20368","2012-06-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","17649","2012-03-31","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","12749","2011-09-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","11105","2011-06-30","ATIVO"
16330,"521 PARTICIPAÇÕES S/A","Emp. Adm. Part. - Energia Elétrica","9630","2011-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","67841","2017-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","65482","2017-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","60368","2016-09-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","58178","2016-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","58177","2016-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","56115","2016-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","51353","2015-09-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","49448","2015-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","46764","2015-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","41999","2014-09-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","40036","2014-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","37194","2014-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","32221","2013-09-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","30176","2013-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","27020","2013-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","21836","2012-09-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","19978","2012-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","17174","2012-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","12862","2011-09-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","11091","2011-06-30","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","8196","2011-03-31","ATIVO"
16284,"524 PARTICIPACOES SA","Emp. Adm. Part. - Sem Setor Principal","8100","2011-03-31","ATIVO"
22446,"ACCIONA CONCESSÕES-RODOVIA DO AÇO SA","Serviços Transporte e Logística",NA,NA,"ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","66982","2017-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","61030","2016-09-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","59081","2016-06-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","56612","2016-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","56552","2016-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","51881","2015-09-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","50475","2015-06-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","48431","2015-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","47465","2015-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","42676","2014-09-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","40652","2014-06-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","37603","2014-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","33117","2013-09-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","30782","2013-06-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","27303","2013-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","22651","2012-09-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","20619","2012-06-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","19334","2012-03-31","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","13049","2011-09-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","11121","2011-06-30","ATIVO"
21725,"HUB COSMÉTICOS S.A.","Farmacêutico e Higiene","8089","2011-03-31","ATIVO"
23396,"AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.","Saneamento, Serv. Água e Gás",NA,NA,"ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","67651","2017-06-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","64780","2017-03-31","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","60352","2016-09-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","58496","2016-06-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","55757","2016-03-31","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","51293","2015-09-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","49568","2015-06-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","46739","2015-03-31","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","42072","2014-09-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","40168","2014-06-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","36894","2014-03-31","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","32452","2013-09-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","30361","2013-06-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","27001","2013-03-31","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","22191","2012-09-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","20201","2012-06-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","17134","2012-03-31","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","12489","2011-09-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","10707","2011-06-30","ATIVO"
19313,"AES ELPA","Emp. Adm. Part. - Energia Elétrica","7627","2011-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","67576","2017-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","64784","2017-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","64779","2017-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","60349","2016-09-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","58490","2016-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","55728","2016-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","51296","2015-09-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","49567","2015-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","46745","2015-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","42073","2014-09-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","40171","2014-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","36904","2014-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","32503","2013-09-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","30395","2013-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","27183","2013-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","22198","2012-09-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","21321","2012-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","20258","2012-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","17275","2012-03-31","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","12582","2011-09-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","10784","2011-06-30","ATIVO"
18970,"CIA BRASILIANA DE ENERGIA","Emp. Adm. Part. - Energia Elétrica","7666","2011-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","68263","2017-06-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","65805","2017-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","60849","2016-09-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","58844","2016-06-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","56223","2016-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","51655","2015-09-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","49852","2015-06-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","47213","2015-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","42298","2014-09-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","40733","2014-06-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","37864","2014-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","32485","2013-09-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","30772","2013-06-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","27977","2013-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","27807","2013-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","22718","2012-09-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","19924","2012-06-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","16812","2012-03-31","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","12253","2011-09-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","10385","2011-06-30","ATIVO"
20150,"AFLUENTE G","ENERGIA ELÉTRICA","7865","2011-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","67815","2017-06-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","65526","2017-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","65424","2017-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","60868","2016-09-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","58834","2016-06-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","56228","2016-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","51673","2015-09-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","49850","2015-06-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","47211","2015-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","42296","2014-09-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","40739","2014-06-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","38005","2014-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","37866","2014-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","32486","2013-09-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","30784","2013-06-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","27973","2013-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","27817","2013-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","22722","2012-09-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","19925","2012-06-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","17015","2012-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","16817","2012-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","12255","2011-09-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","10388","2011-06-30","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","8060","2011-03-31","ATIVO"
22179,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","ENERGIA ELÉTRICA","7921","2011-03-31","ATIVO"
23442,"AGUAS GUARIROBA S.A","Saneamento, Serv. Água e Gás",NA,NA,"ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","67635","2017-06-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","65423","2017-03-31","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","60366","2016-09-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","58172","2016-06-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","56117","2016-03-31","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","51226","2015-09-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","49452","2015-06-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","46767","2015-03-31","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","42000","2014-09-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","40034","2014-06-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","36886","2014-03-31","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","32224","2013-09-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","30108","2013-06-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","27063","2013-03-31","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","21841","2012-09-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","19980","2012-06-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","17179","2012-03-31","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","12853","2011-09-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","12840","2011-09-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","11071","2011-06-30","ATIVO"
16705,"ALEF S/A","Emp. Adm. Part. - Sem Setor Principal","8092","2011-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","68004","2017-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","65337","2017-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","60610","2016-09-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","58772","2016-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","56336","2016-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","51567","2015-09-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","49798","2015-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","47144","2015-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","42537","2014-09-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","41417","2014-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","40598","2014-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","37537","2014-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","32870","2013-09-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","30678","2013-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","27931","2013-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","27832","2013-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","22538","2012-09-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","20451","2012-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","17471","2012-03-31","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","12643","2011-09-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","10866","2011-06-30","ATIVO"
9954,"ALFA HOLDINGS","Emp. Adm. Part. - Intermediação Financeira","7988","2011-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","67735","2017-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","65224","2017-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","60519","2016-09-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","58803","2016-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","55612","2016-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","51611","2015-09-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","49515","2015-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","49499","2015-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","47158","2015-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","42377","2014-09-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","40457","2014-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","37639","2014-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","32720","2013-09-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","30462","2013-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","27459","2013-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","22402","2012-09-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","21662","2012-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","20142","2012-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","20096","2012-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","20095","2012-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","21661","2012-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","16914","2012-03-31","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","12384","2011-09-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","10423","2011-06-30","ATIVO"
21032,"CTBC TELECOM","TELECOMUNICAÇÕES","7989","2011-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","67691","2017-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","65151","2017-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","60410","2016-09-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","58563","2016-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","55876","2016-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","51342","2015-09-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","49861","2015-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","49566","2015-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","49528","2015-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","49520","2015-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","46510","2015-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","42246","2014-09-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","40487","2014-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","37312","2014-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","32737","2013-09-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","30537","2013-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","27282","2013-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","23060","2012-09-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","21991","2012-09-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","23059","2012-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","21016","2012-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","20419","2012-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","23058","2012-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","17051","2012-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","17016","2012-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","12391","2011-09-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","10599","2011-06-30","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","7766","2011-03-31","ATIVO"
21300,"ALIANSCE","Emp. Adm. Part. - Comércio (Atacado e Varejo)","7600","2011-03-31","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","67525","2017-06-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","64749","2017-03-31","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","60380","2016-09-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","58600","2016-06-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","58522","2016-06-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","55729","2016-03-31","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","51370","2015-09-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","49548","2015-06-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","46697","2015-03-31","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","42147","2014-09-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","40937","2014-06-30","ATIVO"
10456,"ALPARGATAS","TEXTIL E VESTUÁRIO","40241","2014-06-30","ATIVO"
