"id.company","id.file","dl.link","id.date","id.type","type.fin.report","situation","main.sector","sub.sector","segment","tickers","name.company"
18970,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=18970&data=31/03/2002&tipo=1","2002-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","TIET11;TIET3;TIET4","AES TIETÊ ENERGIA S.A"
20150,"62712","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=62712","2016-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"53552","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=53552","2015-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"53539","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=53539","2015-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"44280","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=44280","2014-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"35466","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=35466","2013-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"25285","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=25285","2012-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"25243","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=25243","2012-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"14617","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=14617","2011-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"5877","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=5877","2010-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/12/2009&tipo=2","2009-12-31","before 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/12/2008&tipo=2","2008-12-31","before 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/12/2007&tipo=2","2007-12-31","before 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/12/2006&tipo=2","2006-12-31","before 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/12/2005&tipo=2","2005-12-31","before 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"68263","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=68263","2017-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"65805","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=65805","2017-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"60849","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=60849","2016-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"58844","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=58844","2016-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"56223","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=56223","2016-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"51655","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=51655","2015-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"49852","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=49852","2015-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"47213","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=47213","2015-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"42298","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=42298","2014-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"40733","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=40733","2014-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"37864","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=37864","2014-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"32485","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=32485","2013-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"30772","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=30772","2013-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"27977","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=27977","2013-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"27807","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=27807","2013-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"22718","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=22718","2012-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"19924","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=19924","2012-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"16812","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=16812","2012-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"12253","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=12253","2011-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"10385","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=10385","2011-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,"7865","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=7865","2011-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/09/2010&tipo=1","2010-09-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/06/2010&tipo=1","2010-06-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/03/2010&tipo=1","2010-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/03/2010&tipo=1","2010-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/09/2009&tipo=1","2009-09-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/06/2009&tipo=1","2009-06-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/03/2009&tipo=1","2009-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/09/2008&tipo=1","2008-09-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/06/2008&tipo=1","2008-06-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/03/2008&tipo=1","2008-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/09/2007&tipo=1","2007-09-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/06/2007&tipo=1","2007-06-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/03/2007&tipo=1","2007-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/09/2006&tipo=1","2006-09-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=30/06/2006&tipo=1","2006-06-30","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
20150,NA,"http://www2.bmfbovespa.com.br/dxw/Download.asp?moeda=L&site=B&mercado=1&ccvm=20150&data=31/03/2006&tipo=1","2006-03-31","before 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLU3;AFLU5;AFLU6","AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A."
22179,"62743","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=62743","2016-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"62714","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=62714","2016-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"53542","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=53542","2015-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"44279","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=44279","2014-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"35486","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=35486","2013-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"35468","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=35468","2013-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"25245","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=25245","2012-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"14618","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=14618","2011-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"5872","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=5872","2010-12-31","after 2011","dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,NA,NA,NA,NA,"dfp","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"67815","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=67815","2017-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"65526","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=65526","2017-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"65424","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=65424","2017-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"60868","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=60868","2016-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"58834","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=58834","2016-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"56228","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=56228","2016-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"51673","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=51673","2015-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"49850","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=49850","2015-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"47211","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=47211","2015-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"42296","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=42296","2014-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"40739","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=40739","2014-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"38005","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=38005","2014-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"37866","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=37866","2014-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"32486","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=32486","2013-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"30784","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=30784","2013-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"27973","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=27973","2013-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"27817","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=27817","2013-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"22722","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=22722","2012-09-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"19925","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=19925","2012-06-30","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
22179,"17015","http://www.rad.cvm.gov.br/enetconsulta/frmDownloadDocumento.aspx?CodigoInstituicao=2&NumeroSequencialDocumento=17015","2012-03-31","after 2011","itr","ATIVO","Utilidade Pública","Energia Elétrica","Energia Elétrica","AFLT3","AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A"
